date,open,high,low,close,adj_close,volume,currency
2024-01-05,156.649994,157.199997,156.199997,156.649994,156.649994,0,USD/KES (KES=X)
2024-01-04,156.350006,156.940002,156,156.350006,156.350006,0,USD/KES (KES=X)
2024-01-03,156.350006,156.600006,155.600006,156.350006,156.350006,0,USD/KES (KES=X)
2024-01-02,156.440002,156.5,155.699997,156.440002,156.440002,0,USD/KES (KES=X)
2024-01-01,156.300003,156.529999,156.166489,155.940475,155.940475,0,USD/KES (KES=X)
2023-12-29,156,156.589996,155.199997,156,156,0,USD/KES (KES=X)
2023-12-28,155.5,156.050003,152.820007,156,156,0,USD/KES (KES=X)
2023-12-27,155,155.5,153.850006,155,155,0,USD/KES (KES=X)
2023-12-26,153.970001,155.5,153.970001,153.970001,153.970001,0,USD/KES (KES=X)
2023-12-25,153.637146,154,153.637146,153.50882,153.50882,0,USD/KES (KES=X)
2023-12-22,154.75,155.5,154,154.75,154.75,0,USD/KES (KES=X)
2023-12-21,154,154.399994,153.5,154,154,0,USD/KES (KES=X)
2023-12-20,153.5,154,153.100006,153.5,153.5,0,USD/KES (KES=X)
2023-12-19,153.149994,153.619995,152.550003,153.149994,153.149994,0,USD/KES (KES=X)
2023-12-18,154.35022,154.35022,152.350006,154.159225,154.159225,0,USD/KES (KES=X)
2023-12-15,152.550003,152.919998,152.300003,152.550003,152.550003,0,USD/KES (KES=X)
2023-12-14,152.350006,152.600006,152.100006,152.350006,152.350006,0,USD/KES (KES=X)
2023-12-13,152.399994,152.449997,152.300003,152.399994,152.399994,0,USD/KES (KES=X)
2023-12-12,152.399994,153.300003,152.399994,152.399994,152.399994,0,USD/KES (KES=X)
2023-12-11,152.300003,152.399994,152.300003,153.575333,153.575333,0,USD/KES (KES=X)
2023-12-08,152.350006,153.25,152.300003,153.25,153.25,0,USD/KES (KES=X)
2023-12-07,152.350006,153.25,151.460007,152.350006,152.350006,0,USD/KES (KES=X)
2023-12-06,152.300003,153.199997,151.288696,152.300003,152.300003,0,USD/KES (KES=X)
2023-12-05,152.25,152.399994,152.25,152.25,152.25,0,USD/KES (KES=X)
2023-12-04,151.399994,152.350006,151.26738,151.027084,151.027084,0,USD/KES (KES=X)
2023-12-01,152.25,153.149994,151.419998,152.25,152.25,0,USD/KES (KES=X)
2023-11-30,152.100006,152.25,151.529999,152.100006,152.100006,0,USD/KES (KES=X)
2023-11-29,152.100006,152.199997,151.649994,152.100006,152.100006,0,USD/KES (KES=X)
2023-11-28,152,152.899994,151.199997,152,152,0,USD/KES (KES=X)
2023-11-27,151.800003,152,150.464951,150.422348,150.422348,0,USD/KES (KES=X)
2023-11-24,151.850006,151.960007,151.449997,151.850006,151.850006,0,USD/KES (KES=X)
2023-11-23,151.800003,151.850006,151.369995,151.800003,151.800003,0,USD/KES (KES=X)
2023-11-22,151.600006,151.800003,151.369995,151.600006,151.600006,0,USD/KES (KES=X)
2023-11-21,151.5,151.600006,150.899994,151.5,151.5,0,USD/KES (KES=X)
2023-11-20,150.550003,151.5,150.473007,150.180862,150.180862,0,USD/KES (KES=X)
2023-11-17,151.300003,151.600006,150.949997,151.300003,151.300003,0,USD/KES (KES=X)
2023-11-16,151.199997,151.610001,151.100006,151.199997,151.199997,0,USD/KES (KES=X)
2023-11-15,151,151.300003,150.850006,151.899994,151.899994,0,USD/KES (KES=X)
2023-11-14,150.899994,151.139999,150.699997,150.899994,150.899994,0,USD/KES (KES=X)
2023-11-13,150.75,151.440002,150.75,150.352295,150.352295,0,USD/KES (KES=X)
2023-11-10,150.75,151.080002,150.449997,150.75,150.75,0,USD/KES (KES=X)
2023-11-09,150.550003,151.119995,150.399994,150.550003,150.550003,0,USD/KES (KES=X)
2023-11-08,150.449997,151.050003,150.100006,151.350006,151.350006,0,USD/KES (KES=X)
2023-11-07,150.300003,150.550003,149.570007,151.199997,151.199997,0,USD/KES (KES=X)
2023-11-06,150.199997,151.100006,150.100006,147.377731,147.377731,0,USD/KES (KES=X)
2023-11-03,149.850006,150.300003,149.160004,149.850006,149.850006,0,USD/KES (KES=X)
2023-11-02,149.850006,150.100006,149.600006,149.850006,149.850006,0,USD/KES (KES=X)
2023-11-01,149.600006,150,149.389999,149.600006,149.600006,0,USD/KES (KES=X)
2023-10-31,149.600006,149.800003,149.25,149.600006,149.600006,0,USD/KES (KES=X)
2023-10-30,149.399994,149.600006,149.389999,146.131668,146.131668,0,USD/KES (KES=X)
2023-10-27,149.300003,149.5,149.199997,149.300003,149.300003,0,USD/KES (KES=X)
2023-10-26,149.300003,150.199997,149.100006,149.300003,149.300003,0,USD/KES (KES=X)
2023-10-25,149.199997,149.300003,146.662888,149.199997,149.199997,0,USD/KES (KES=X)
2023-10-24,149,149.199997,145.211563,149,149,0,USD/KES (KES=X)
2023-10-23,148.800003,149.899994,148.800003,148.800003,148.800003,0,USD/KES (KES=X)
2023-10-20,148.880005,149.729996,148.880005,148.880005,148.880005,0,USD/KES (KES=X)
2023-10-19,148.899994,149,148.649994,148.899994,148.899994,0,USD/KES (KES=X)
2023-10-18,148.600006,148.899994,148.600006,148.600006,148.600006,0,USD/KES (KES=X)
2023-10-17,148.5,149.399994,148.300003,148.5,148.5,0,USD/KES (KES=X)
2023-10-16,148.300003,149.050003,148.100006,148.300003,148.300003,0,USD/KES (KES=X)
2023-10-13,148.399994,148.399994,147.899994,148.399994,148.399994,0,USD/KES (KES=X)
2023-10-12,147.949997,148.899994,147.899994,147.949997,147.949997,0,USD/KES (KES=X)
2023-10-11,147.899994,148.059998,147.699997,148.800003,148.800003,0,USD/KES (KES=X)
2023-10-10,147.899994,147.899994,146.383163,147.899994,147.899994,0,USD/KES (KES=X)
2023-10-09,147.800003,147.899994,147.449997,147.800003,147.800003,0,USD/KES (KES=X)
2023-10-06,147.699997,147.800003,143.514389,143.425949,143.425949,0,USD/KES (KES=X)
2023-10-05,147.600006,148.5,147.399994,147.600006,147.600006,0,USD/KES (KES=X)
2023-10-04,147.399994,148.350006,147.350006,147.399994,147.399994,0,USD/KES (KES=X)
2023-10-03,147.350006,148.25,147.300003,147.350006,147.350006,0,USD/KES (KES=X)
2023-10-02,147.199997,148.100006,147.100006,147.199997,147.199997,0,USD/KES (KES=X)
2023-09-29,147.149994,147.300003,147,147.149994,147.149994,0,USD/KES (KES=X)
2023-09-28,146.949997,147.850006,146.899994,147.850006,147.850006,0,USD/KES (KES=X)
2023-09-27,146.850006,147.75,146.699997,146.850006,146.850006,0,USD/KES (KES=X)
2023-09-26,146.600006,147.5,145.039688,146.600006,146.600006,0,USD/KES (KES=X)
2023-09-25,146.399994,146.759995,146.149994,146.399994,146.399994,0,USD/KES (KES=X)
2023-09-22,146.350006,147.25,146.199997,146.350006,146.350006,0,USD/KES (KES=X)
2023-09-21,146.300003,146.399994,145.710007,146.300003,146.300003,0,USD/KES (KES=X)
2023-09-20,146.199997,147.100006,146.050003,146.199997,146.199997,0,USD/KES (KES=X)
2023-09-19,146.050003,146.949997,145.899994,146.050003,146.050003,0,USD/KES (KES=X)
2023-09-18,145.899994,146.850006,145.699997,145.899994,145.899994,0,USD/KES (KES=X)
2023-09-15,145.800003,145.949997,144.979996,146.699997,146.699997,0,USD/KES (KES=X)
2023-09-14,145.699997,145.899994,145.600006,146.449997,146.449997,0,USD/KES (KES=X)
2023-09-13,145.550003,145.699997,145.350006,145.550003,145.550003,0,USD/KES (KES=X)
2023-09-12,145.25,145.550003,143.168274,145.25,145.25,0,USD/KES (KES=X)
2023-09-11,145.25,145.399994,16.15,145.25,145.25,0,USD/KES (KES=X)
2023-09-08,145.149994,146.050003,144.899994,145.149994,145.149994,0,USD/KES (KES=X)
2023-09-07,145.100006,145.199997,143.280655,145.100006,145.100006,0,USD/KES (KES=X)
2023-09-06,144.949997,145.850006,144.899994,144.949997,144.949997,0,USD/KES (KES=X)
2023-09-05,143.820007,145,143.820007,143.820007,143.820007,0,USD/KES (KES=X)
2023-09-04,144.699997,144.850006,144.238174,144.699997,144.699997,0,USD/KES (KES=X)
2023-09-01,144.5,144.699997,144.110001,144.5,144.5,0,USD/KES (KES=X)
2023-08-31,144.399994,144.600006,143.355133,144.399994,144.399994,0,USD/KES (KES=X)
2023-08-30,144.300003,144.5,144.199997,144.300003,144.300003,0,USD/KES (KES=X)
2023-08-29,144.199997,144.300003,144.039993,144.199997,144.199997,0,USD/KES (KES=X)
2023-08-28,144,144.25,143.899994,144,144,0,USD/KES (KES=X)
2023-08-25,143.899994,144.050003,143.699997,143.899994,143.899994,0,USD/KES (KES=X)
2023-08-24,143.75,144.649994,143.679993,144.449997,144.449997,0,USD/KES (KES=X)
2023-08-23,143.550003,143.800003,143.350006,143.550003,143.550003,0,USD/KES (KES=X)
2023-08-22,143.399994,144.300003,143.25,144.300003,144.300003,0,USD/KES (KES=X)
2023-08-21,143.300003,144.300003,141.101868,143.300003,143.300003,0,USD/KES (KES=X)
2023-08-18,143.199997,144.100006,143.100006,143.199997,143.199997,0,USD/KES (KES=X)
2023-08-17,143.100006,143.25,142.360001,143.100006,143.100006,0,USD/KES (KES=X)
2023-08-16,142.899994,143.100006,142.800003,143.800003,143.800003,0,USD/KES (KES=X)
2023-08-15,142.800003,143,142.550003,142.800003,142.800003,0,USD/KES (KES=X)
2023-08-14,141.740005,142.899994,141.740005,141.740005,141.740005,0,USD/KES (KES=X)
2023-08-11,142.600006,142.649994,141.710007,142.600006,142.600006,0,USD/KES (KES=X)
2023-08-10,142.5,142.600006,140.866638,142.5,142.5,0,USD/KES (KES=X)
2023-08-09,142.350006,142.5,142.199997,142.350006,142.350006,0,USD/KES (KES=X)
2023-08-08,142.199997,142.350006,140.597641,142.199997,142.199997,0,USD/KES (KES=X)
2023-08-07,142,142.199997,140.75322,142,142,0,USD/KES (KES=X)
2023-08-04,141.899994,142,141.240005,141.899994,141.899994,0,USD/KES (KES=X)
2023-08-03,141.75,141.899994,141.470001,141.75,141.75,0,USD/KES (KES=X)
2023-08-02,141.699997,141.800003,140.805573,141.699997,141.699997,0,USD/KES (KES=X)
2023-08-01,141.399994,141.820007,141.199997,142.300003,142.300003,0,USD/KES (KES=X)
2023-07-31,140.649994,141.600006,140.649994,140.649994,140.649994,0,USD/KES (KES=X)
2023-07-28,141.240005,141.449997,141.100006,141.240005,141.240005,0,USD/KES (KES=X)
2023-07-27,141.240005,141.350006,141.139999,141.240005,141.240005,0,USD/KES (KES=X)
2023-07-26,141.110001,142.050003,141,141.149994,141.149994,0,USD/KES (KES=X)
2023-07-25,141.050003,141.509995,140.800003,141.949997,141.949997,0,USD/KES (KES=X)
2023-07-24,140.840637,141.449997,140.838104,141.110001,141.110001,0,USD/KES (KES=X)
2023-07-21,140.820007,141.070007,140.639999,140.820007,140.820007,0,USD/KES (KES=X)
2023-07-20,140.600006,141.169998,140.550003,140.600006,140.600006,0,USD/KES (KES=X)
2023-07-19,140.600006,140.990005,140.550003,141.5,141.5,0,USD/KES (KES=X)
2023-07-18,140.399994,140.949997,140.389999,140.399994,140.399994,0,USD/KES (KES=X)
2023-07-17,140.449997,141.149994,140.399994,140.449997,140.449997,0,USD/KES (KES=X)
2023-07-14,140.399994,140.809998,140.199997,141.300003,141.300003,0,USD/KES (KES=X)
2023-07-13,140.300003,140.399994,140.199997,140.300003,140.300003,0,USD/KES (KES=X)
2023-07-12,140.199997,140.350006,140.179993,140.199997,140.199997,0,USD/KES (KES=X)
2023-07-11,140.100006,141,140.039993,141,141,0,USD/KES (KES=X)
2023-07-10,139.949997,140.149994,139.899994,139.949997,139.949997,0,USD/KES (KES=X)
2023-07-07,139.949997,140.050003,139.699997,140.850006,140.850006,0,USD/KES (KES=X)
2023-07-06,139.800003,140.699997,139.699997,140.699997,140.699997,0,USD/KES (KES=X)
2023-07-05,139.75,140.600006,139.649994,139.75,139.75,0,USD/KES (KES=X)
2023-07-04,139.699997,139.75,139.5,139.699997,139.699997,0,USD/KES (KES=X)
2023-07-03,139.600006,139.75,139.550003,139.600006,139.600006,0,USD/KES (KES=X)
2023-06-30,139.550003,139.649994,138.899994,139.550003,139.550003,0,USD/KES (KES=X)
2023-06-29,139.449997,139.600006,138.830002,140.350006,140.350006,0,USD/KES (KES=X)
2023-06-28,139.449997,139.449997,137.920013,139.449997,139.449997,0,USD/KES (KES=X)
2023-06-27,139.449997,140.199997,137.885361,139.449997,139.449997,0,USD/KES (KES=X)
2023-06-26,139.449997,140.169998,137.387009,139.449997,139.449997,0,USD/KES (KES=X)
2023-06-23,139.449997,139.449997,138.830002,139.449997,139.449997,0,USD/KES (KES=X)
2023-06-22,139.300003,140.199997,139.100006,139.300003,139.300003,0,USD/KES (KES=X)
2023-06-21,139.199997,139.350006,138.360001,140.100006,140.100006,0,USD/KES (KES=X)
2023-06-20,139.149994,140.100006,139,139.149994,139.149994,0,USD/KES (KES=X)
2023-06-19,138.240005,140,138.240005,137.567825,137.567825,0,USD/KES (KES=X)
2023-06-16,138.899994,139.149994,138.850006,138.899994,138.899994,0,USD/KES (KES=X)
2023-06-15,138.699997,138.960007,138.449997,139.600006,139.600006,0,USD/KES (KES=X)
2023-06-14,138.5,138.800003,138.110001,138.5,138.5,0,USD/KES (KES=X)
2023-06-13,138.5,138.649994,138.199997,138.5,138.5,0,USD/KES (KES=X)
2023-06-12,138.399994,138.550003,137.808441,138.399994,138.399994,0,USD/KES (KES=X)
2023-06-09,138.25,138.399994,138.100006,139.149994,139.149994,0,USD/KES (KES=X)
2023-06-08,138.199997,139.050003,138,138.199997,138.199997,0,USD/KES (KES=X)
2023-06-07,137.949997,138.899994,137.889999,137.949997,137.949997,0,USD/KES (KES=X)
2023-06-06,137.759995,138.050003,137.600006,137.759995,137.759995,0,USD/KES (KES=X)
2023-06-05,137.800003,137.990005,137.5,137.800003,137.800003,0,USD/KES (KES=X)
2023-06-02,137.649994,137.800003,137.399994,135.544968,135.544968,0,USD/KES (KES=X)
2023-06-01,137.649994,137.649994,135.544968,137.649994,137.649994,0,USD/KES (KES=X)
2023-05-31,137.5,137.649994,137.449997,137.5,137.5,0,USD/KES (KES=X)
2023-05-30,137.449997,137.600006,137.300003,137.449997,137.449997,0,USD/KES (KES=X)
2023-05-29,137.350006,137.5,135.767273,137.350006,137.350006,0,USD/KES (KES=X)
2023-05-26,137.300003,138.199997,135.58786,138.149994,138.149994,0,USD/KES (KES=X)
2023-05-25,137.25,137.300003,136.949997,137.25,137.25,0,USD/KES (KES=X)
2023-05-24,137,137.25,136.699997,137.899994,137.899994,0,USD/KES (KES=X)
2023-05-23,136.800003,137.100006,136.5,136.800003,136.800003,0,USD/KES (KES=X)
2023-05-22,136.5,137.550003,136.5,136.5,136.5,0,USD/KES (KES=X)
2023-05-19,136.550003,137.449997,136.399994,136.550003,136.550003,0,USD/KES (KES=X)
2023-05-18,136.399994,137.300003,136.199997,136.399994,136.399994,0,USD/KES (KES=X)
2023-05-17,136.199997,136.600006,135.949997,136.199997,136.199997,0,USD/KES (KES=X)
2023-05-16,136.100006,137,135.899994,136.100006,136.100006,0,USD/KES (KES=X)
2023-05-15,136,136.899994,135.800003,136,136,0,USD/KES (KES=X)
2023-05-12,135.899994,136.899994,135.75,136.800003,136.800003,0,USD/KES (KES=X)
2023-05-11,135.75,136.800003,135.699997,136.600006,136.600006,0,USD/KES (KES=X)
2023-05-10,135.699997,135.850006,135.550003,135.699997,135.699997,0,USD/KES (KES=X)
2023-05-09,135.5,135.800003,134.710007,135.5,135.5,0,USD/KES (KES=X)
2023-05-08,135.449997,136.399994,135.350006,135.449997,135.449997,0,USD/KES (KES=X)
2023-05-05,135.399994,136.300003,135.100006,135.399994,135.399994,0,USD/KES (KES=X)
2023-05-04,135.350006,136.300003,135.100006,135.350006,135.350006,0,USD/KES (KES=X)
2023-05-03,135.149994,136.050003,134.850006,136.050003,136.050003,0,USD/KES (KES=X)
2023-05-02,135,136.050003,134.899994,135.899994,135.899994,0,USD/KES (KES=X)
2023-05-01,135,135,135,135,135,0,USD/KES (KES=X)
2023-04-28,134.899994,135.800003,134.600006,135.800003,135.800003,0,USD/KES (KES=X)
2023-04-27,134.850006,135.070007,134.600006,135.75,135.75,0,USD/KES (KES=X)
2023-04-26,134.649994,135.75,134.600006,134.649994,134.649994,0,USD/KES (KES=X)
2023-04-25,134.5,134.699997,132.326614,132.428391,132.428391,0,USD/KES (KES=X)
2023-04-24,134.350006,135.399994,134.199997,134.350006,134.350006,0,USD/KES (KES=X)
2023-04-21,134.350006,134.350006,132.763931,134.350006,134.350006,0,USD/KES (KES=X)
2023-04-20,134.199997,134.350006,134.050003,134.199997,134.199997,0,USD/KES (KES=X)
2023-04-19,134,134.300003,133.850006,134.899994,134.899994,0,USD/KES (KES=X)
2023-04-18,133.75,134.649994,133.5,133.75,133.75,0,USD/KES (KES=X)
2023-04-17,133.550003,133.800003,132.643295,133.550003,133.550003,0,USD/KES (KES=X)
2023-04-14,133.399994,134.5,133.089996,134.300003,134.300003,0,USD/KES (KES=X)
2023-04-13,133,133.449997,132.850006,133,133,0,USD/KES (KES=X)
2023-04-12,132.75,133.649994,132.649994,132.75,132.75,0,USD/KES (KES=X)
2023-04-11,132.600006,132.929993,132.550003,133.5,133.5,0,USD/KES (KES=X)
2023-04-10,132.600006,133.5,130.775146,132.600006,132.600006,0,USD/KES (KES=X)
2023-04-07,132.600006,133.5,130.647003,132.600006,132.600006,0,USD/KES (KES=X)
2023-04-06,132.399994,132.649994,132.199997,132.399994,132.399994,0,USD/KES (KES=X)
2023-04-05,132.050003,133.300003,131.889999,132.050003,132.050003,0,USD/KES (KES=X)
2023-04-04,131.75,132.050003,131.389999,131.75,131.75,0,USD/KES (KES=X)
2023-04-03,131.5,131.75,130.655624,131.5,131.5,0,USD/KES (KES=X)
2023-03-31,131.399994,131.600006,131.110001,131.399994,131.399994,0,USD/KES (KES=X)
2023-03-30,131.149994,131.399994,130.899994,131.149994,131.149994,0,USD/KES (KES=X)
2023-03-29,129.809998,131.199997,129.809998,129.809998,129.809998,0,USD/KES (KES=X)
2023-03-28,130.600006,131.5,130.399994,130.600006,130.600006,0,USD/KES (KES=X)
2023-03-27,130.399994,130.600006,130.240005,130.399994,130.399994,0,USD/KES (KES=X)
2023-03-24,130.300003,130.5,129.721115,130.300003,130.300003,0,USD/KES (KES=X)
2023-03-23,129.899994,130.399994,129.75,129.899994,129.899994,0,USD/KES (KES=X)
2023-03-22,129.5,130.100006,129.399994,129.5,129.5,0,USD/KES (KES=X)
2023-03-21,129,129.699997,128.889999,129,129,0,USD/KES (KES=X)
2023-03-20,129,129.5,128.800003,125.801216,125.801216,0,USD/KES (KES=X)
2023-03-17,128.800003,129.199997,128.600006,129.899994,129.899994,0,USD/KES (KES=X)
2023-03-16,129.100006,129.899994,128.600006,129.100006,129.100006,0,USD/KES (KES=X)
